           Lore1	           Lore2	          Lore10	         Lore100	
        0.452474	        -0.26537	       -0.698091	        -3.99824	
        -9.88694	        -6.15941	        -1.58471	        -4.46279	
        -2.42089	        -1.46249	        0.619079	       -0.202134	
         1.49604	      -0.0818916	        0.655788	         -7.5344	
       -0.367738	        0.377937	       -0.385175	       -0.993666	
       -0.395081	        -0.46049	        -6.90452	        -25.6891	
       -0.420962	        -4.08283	        -12.2428	        -1.45633	
       -0.393892	         6.10526	         1.76148	      0.00804157	
         33.3897	         16.5359	         3.45909	        -1.83371	
       0.0516161	       -0.568198	        -1.50049	        -1.77323	
        0.284264	        0.633579	         0.84282	       -0.885969	
        -19.0112	         -9.5585	        -14.4823	        -8.22186	
       -0.110312	      -0.0209169	       -0.349222	      -0.0429292	
        -5.20325	        -3.01546	       -0.830139	        -2.03363	
        -3.07729	        -1.66725	         49.2202	         3.81649	
         0.46678	       -0.289154	      0.00084651	        0.735728	
       -0.874206	       -0.195386	        -1.07231	          1.6422	
         1.29186	        0.878139	        0.497504	       -0.547003	
       -0.230637	         1.52672	         5.50645	       -0.394129	
       -0.785626	         13.7454	         3.54312	         2.57087	
       0.0591807	       -0.161827	     -0.00289744	         56.5665	
      -0.0524518	         1.39158	        0.156099	        -4.79696	
         2.23399	         0.91175	        0.822082	        0.688396	
         1.71829	         1.51579	       0.0499506	        -1.13558	
       -0.417464	      0.00600202	        0.378681	        0.618201	
         0.60833	        0.789406	        0.272168	        -3.64677	
         -13.597	        -6.88861	        -7.04451	         2.65327	
        0.893413	        0.255151	        0.314313	       -0.101639	
         4.08824	         3.14061	         0.80895	       -0.745759	
       0.0233683	        0.191852	        -1.14413	      0.00237055	
         1.30729	         4.62801	        0.639452	       -0.201362	
        -4.16801	        -2.10664	        -0.17084	         6.59344	
        0.343323	        -4.38106	        -39.6102	         -4.7103	
        0.291357	       -0.430617	      -0.0561258	       -0.962921	
        0.250559	         10.7134	       -0.705829	       -0.394393	
        0.402707	          -2.821	       -0.999018	        -0.81836	
       -0.357347	       -0.323743	         1.13964	        -4.57195	
        0.846011	          1.3746	        -0.44134	       0.0744475	
        0.239111	       -0.364429	       0.0691681	        -6.82278	
        -1.85647	       -0.963177	         1.82271	        -2.47738	
       -0.575548	        0.964056	         6.66047	        -1.68201	
         1.00981	        -2.15563	       -0.508692	         20.7023	
       0.0655558	         2.14166	        0.564837	        -1.94485	
       -0.559601	        0.305218	        0.117573	       -0.289225	
          1.7427	       -0.342325	        0.362361	        -15.6133	
        0.576523	        0.495751	      -0.0778123	        0.626957	
       -0.380224	         -2.0002	         6.55151	        0.296256	
        -1.58425	        -1.77172	       -0.149271	         2.25044	
        -1.18398	       -0.760582	         0.61061	       -0.554018	
       -0.434721	       0.0380297	       -0.602109	        -4.55764	
       -0.237849	       -0.199158	         1.08898	        0.592877	
         1.74571	        0.614516	        -1.27992	        0.861288	
        -6.99562	        -3.71883	         4.53054	         5.27326	
         23.6579	         12.0962	         2.54407	         3.61826	
       -0.601129	         4.68974	         5.33731	         1.21263	
        -1.03394	       0.0958647	       -0.391804	        -6.30873	
         14.1904	         6.05887	          0.5029	       -0.463786	
         1.93173	      -0.0917683	       -0.322717	       -0.569138	
         1.02576	       0.0482405	       -0.199335	        -1.47825	
       -0.517378	         2.26684	         1.63875	        0.969525	
          1.0421	       -0.518684	        0.996657	         1.26935	
        0.940446	       -0.177021	        0.182345	        -0.44339	
        0.277015	        0.351708	         1.67513	         -4.2328	
         1.42925	        0.173994	        -23.5304	         -2.2033	
        -3.28195	         -1.2805	        -3.67952	       -0.507402	
         45.2908	          22.195	         5.21781	         39.4848	
          19.091	         10.8659	        -3.42707	       -0.918144	
        0.348702	        0.769698	        0.182037	        0.663123	
       0.0605959	        -1.30909	         -2.0056	        0.253975	
         0.42475	       -0.421218	        0.144463	        -1.15631	
        0.466691	         1.12061	        -2.01544	          6.2586	
         0.50292	        0.628333	       -0.685444	        -1.60465	
        0.948936	         -1.4373	         1.88602	        0.822374	
        -10.1472	        -5.29641	        -4.90641	       -0.628488	
       0.0474429	       -0.335573	        0.998897	        -8.83753	
        0.196681	         4.72993	        0.639342	          1.2215	
        0.822608	       -0.615623	        -1.01365	       -0.434476	
       -0.477093	        0.132181	        -2.00258	       -0.153995	
         1.82643	        0.530157	         1.04879	        0.666182	
        -3.07733	        -1.53824	        -2.08129	       -0.165968	
        0.211001	        0.770788	       -0.508611	       -0.435865	
        0.626072	         1.94987	        0.663201	         4.51509	
        -2.06811	        -1.49594	          1.2156	         8.72518	
        0.251787	      -0.0137291	         1.31361	        -1.65954	
        -11.7055	        -6.13799	       -0.721944	       -0.182636	
       -0.462337	       -0.987495	         3.05778	        -17.3372	
        -9.84078	        -4.08702	       -0.929816	       0.0747667	
         1.49201	        -1.33433	        -1.31191	        -16.4953	
          12.836	         6.07736	         1.63255	        0.454266	
        0.427163	       0.0792974	          2.5341	       0.0416461	
         1.52581	        0.991947	         0.65675	       -0.579573	
         -1.9229	       -0.964588	        -1.38497	       -0.412877	
        0.349417	        0.518475	      -0.0515088	        0.348786	
          1.4046	        0.796944	        -7.92957	        -1.00409	
         2.17667	        0.789911	       -0.462967	         3.46448	
       -0.204585	        0.383849	         1.12419	        0.749281	
       -0.927355	      -0.0822127	       -0.068225	         84.3617	
        0.590904	         3.26692	        -1.67066	        0.792685	
         4.45285	         3.08292	       -0.583575	       -0.324974	
       0.0624367	        0.294898	        -1.43326	        0.654751	
      -0.0162181	        0.565995	         25.5849	         2.35681	
       -0.978478	        -3.45004	        -1.45857	          2.0734	
        -11.2536	        -5.78377	        -1.29013	        -1.95552	
        0.548784	       -0.800776	         1.92983	        0.126685	
         1.41057	        0.102103	         1.11825	       -0.735798	
        -2.50044	         15.3628	         3.11293	       -0.301914	
      -0.0165299	      0.00182901	         1.57352	       -0.977321	
        -14.2764	        -53.6725	        -10.2466	        -6.92826	
        0.829581	         2.96712	        -7.81568	        -1.76578	
       0.0120727	        -1.45453	       -0.448718	        0.690528	
         1.00312	       -0.924601	         1.26126	         2.19829	
       -0.276066	        -1.66935	       -0.795983	        0.592195	
       0.0144834	      -0.0625488	      -0.0013681	        0.352481	
       0.0113774	      -0.0765903	       -0.212116	        0.363093	
        -2.86858	        -1.33475	         -2.3105	        -0.31695	
         1.18851	       -0.206344	       -0.294614	        -1.32308	
          7.2552	         2.89122	         1.74829	        -0.39167	
         1.10695	        0.115658	       0.0547631	        0.233098	
      -0.0304976	        0.641006	         0.16806	        0.817019	
        0.235972	        0.469907	        0.365493	         3.74049	
        0.513778	       -0.338326	        -0.46326	        -1.15818	
        -1.11595	       -0.668552	        0.613041	        0.729294	
         3.45012	         2.17239	        0.221037	        0.430234	
         -4.9742	          -1.993	        -0.19788	         23.1098	
         1.06854	         3.24839	           1.599	        -1.54398	
        -31.2599	        -16.9645	        -3.79564	         2.24209	
        -2.71785	        -1.32699	       -0.665726	          1.2454	
        -1.35692	        -12.6516	        -3.06558	        -0.26512	
       -0.298549	        -3.08245	        0.575063	        0.168558	
         0.67501	        0.604523	        0.964607	         2.75062	
       -0.110264	         4.09567	        0.735633	         4.60889	
         2.79986	       -0.476469	         4.46212	         1.16171	
         1.56323	        0.945251	        0.779471	        -3.87206	
       -0.557698	       -0.190017	         1.09455	        0.477391	
       0.0744215	       -0.130714	        -1.71163	        0.640575	
       -0.802151	        0.227083	        0.254944	        0.153546	
       -0.699234	        0.259926	       -0.604938	          2.2473	
       -0.755407	        0.481334	       0.0510559	       -0.744366	
         1.15693	       0.0655354	        0.118758	         2.82846	
      -0.0645944	        -1.66922	        -1.21151	        0.600094	
        -513.937	         -257.34	        -52.3754	        -5.76688	
        -1.88682	        -1.08611	        -10.2482	       -0.429056	
        -1.79801	       -0.591459	       -0.365613	        -1.69979	
          15.858	         7.47104	        -1.09918	        -13.2929	
       -0.926941	        0.282066	       -0.603688	       -0.865639	
         -1.9128	       -0.491762	         9.48264	        0.461006	
        0.336143	        0.298561	       -0.916614	        -1.03838	
         1.21014	       -0.525681	       -0.803164	        0.421714	
       0.0130369	        0.489395	        -9.19176	       -0.492063	
       -0.201143	        0.352593	        -819.134	        -82.6266	
        0.407805	        0.210876	       -0.620431	       -0.127462	
        0.714031	        0.306144	        0.139172	       0.0959334	
         3.51341	        0.715795	         1.90428	        0.721273	
      -0.0824971	        0.392361	         10.1648	         1.13174	
        0.758824	      -0.0301274	        -1.05253	        -1.75773	
         1.51792	        0.344861	         1.69013	        0.666815	
         3.09863	         2.46679	        0.454667	         1.05572	
        0.394455	       -0.447093	         1.49794	        -8.15375	
         -1.2205	        0.162154	        0.176825	        0.632672	
         1.16974	         1.10942	        -1.75865	        -1.99273	
        -0.49959	       -0.123805	        -7.95124	       0.0233039	
       -0.833039	        -2.71473	        -1.72249	        0.397951	
       0.0880631	        -4.18721	       -0.443137	         6.32319	
       -0.321857	       -0.188034	        -1.08565	        0.253811	
      -0.0763052	        -0.31587	        -4.37083	       -0.199134	
        0.190382	        -1.14153	         11.5182	        0.747061	
       -0.902923	        -6.33254	       -0.597047	       -0.240956	
        -1.64842	        -0.47463	        -1.22963	       -0.700056	
         1.12168	       -0.686838	        0.223658	         2.00811	
         7.24598	         5.93977	         1.86738	        -6.06562	
        0.299718	        0.857859	         1.31173	      -0.0661755	
         1.73681	        0.562402	        0.621471	         4.85991	
           4.041	         2.38612	        0.928462	        0.699484	
           0.355	       0.0101129	      -0.0372098	       -0.944949	
         0.20999	          2.0763	         8.55314	         2.96774	
       -0.153537	       -0.285018	         3.19714	        0.618854	
         1.76835	        -2.32521	        -9.45865	         4.05537	
          2.3239	         2.74614	       0.0358876	        0.703813	
         2.80661	         2.51369	       -0.291343	         9.21492	
       -0.904388	        0.258507	         0.36721	        0.271513	
        -1.85155	         -2.4286	          2.2311	         0.29738	
        -2.12995	        0.408317	        -2.78178	       -0.458162	
        0.484304	        0.150359	        0.754816	       -0.254706	
       -0.731253	        0.468054	          13.593	        0.328599	
       -0.631113	        0.605654	         -4.9555	       -0.496227	
        0.540361	        0.504046	        0.445125	        -1.51338	
       -0.829894	       -0.935391	        0.902348	        -3.93271	
         3.45047	         1.11632	      -0.0854816	        -9.47126	
         1.43151	         0.59037	        -7.17856	       0.0198957	
         1.96782	        0.952118	       -0.176854	        -2.46866	
        -2.90438	         0.26789	       -0.608643	        -3.78547	
        -2.23289	       -0.864275	       -0.420352	         1.82417	
         1.53927	         1.37488	         1.99309	         3.15863	
          2.7779	         2.02018	         2.26041	        0.435633	
        -1.52756	         -7.2073	        -2.02861	       -0.719883	
        0.901143	       -0.260088	       0.0122094	        0.459879	
         1.02213	        -1.96179	        -0.60144	        -4.84876	
         1.51907	        0.620361	       -0.565155	        0.157826	
        0.863997	        0.672355	       -0.943489	         1.05252	
         0.52681	        0.979657	        -1.51914	          2.3245	
        -1.16099	        0.142209	       -0.340665	        -1.17996	
        0.197245	       -0.172548	        -10.5705	        -1.71462	
        0.823809	        -1.07912	       -0.664859	        0.353858	
        -4.93311	         -8.3531	        -1.43489	       -0.154577	
        -5.56588	        -2.85765	       -0.992783	         1.43208	
        0.430157	       0.0513515	       -0.533628	         1.41207	
         1.06019	         2.95387	        0.329849	         -6.4817	
           1.724	        0.944417	       -0.470388	         1.96884	
        -1.02692	        -4.68952	       -0.918017	          17.213	
       -0.770282	       -0.352349	        0.221239	         6.13798	
        0.795125	        0.199531	        0.322673	       -0.157042	
       -0.134366	        0.508773	         -2.5189	       -0.279596	
      -0.0812851	       -0.963611	        -2.03725	        -4.27686	
        -11.8779	        -2.68396	       -0.341693	      -0.0830318	
       -0.452008	         1.09663	       -0.753389	         1.62603	
        0.379527	        0.161827	        0.499108	      -0.0667374	
         2.41706	         0.45774	        0.617037	        0.314401	
       -0.904616	       -0.137358	       -0.613516	        -1.53158	
        -2.85225	        -1.40213	       -0.957862	        -3.27408	
       -0.733592	        -2.37933	       -0.410577	         3.86527	
         3.64228	         2.28199	       -0.670239	            1.06	
         -4.9214	       -0.323382	         -2.7684	         -0.2465	
        -5.21722	        -2.31862	      -0.0950203	         2.03919	
        0.154497	       -0.889442	       -0.192811	      -0.0614856	
         1.26241	       -0.676853	        -1.32793	        0.539623	
         1.32965	        -5.11663	        -0.13537	        0.613218	
        0.590727	         6.50411	         1.30566	      -0.0627848	
         3.12606	         1.32872	         1.21085	        0.383593	
        -1.56525	       -0.573855	       0.0494345	          2.3146	
       -0.301218	        0.593599	        0.705519	        0.568441	
        0.346555	        0.228356	       -0.274854	       -0.220847	
        0.757698	       -0.455669	        -2.09138	        -8.30443	
       -0.983717	       -0.134006	       -0.567317	        0.270936	
         1.54057	         1.38685	         1.38588	         2.42548	
        -3.38723	        -2.02221	        0.104728	       -0.233858	
       -0.354314	        0.942663	       0.0903601	       -0.630691	
        0.162754	        0.370933	       -0.796311	         3.05714	
       -0.551977	        0.711212	        0.558889	        -2.26816	
         2.52529	        -2.38094	         2.55391	       -0.157538	
        0.436905	        0.092594	       -0.684898	        -15.1154	
         -0.8806	       -0.922585	        -1.96173	       -0.398483	
         4.98392	         5.83887	         1.49205	         2.01562	
        -2.54276	        -1.40351	        0.485016	        0.753201	
       -0.671046	        -1.27884	       -0.285035	         42.1043	
         6.63827	         2.69591	         1.02952	        -2.61072	
         3.41023	         1.25244	         -1.9366	        0.166334	
         5.41294	         3.41061	          1.7292	         1.10972	
       0.0873483	         1.96413	       -0.709333	        -3.04728	
       0.0741267	         5.02534	         2.90655	         -0.1806	
       -0.224701	       -0.719476	        -2.42385	       -0.117169	
        0.408785	        0.560383	         5.01027	         1.70174	
         1.18381	          1.4634	        0.559765	         9.21332	
          1.0436	       -0.364821	        0.680104	        -0.18186	
        -2.80102	         -1.1133	         0.23549	        -1.32104	
        0.916357	        0.323594	         1.35685	           8.164	
        0.539153	         5.88788	         1.43007	         -2.0183	
         2.45862	         1.90555	       -0.663362	      -0.0982421	
        -1.15621	       -0.854561	       -0.555214	        -2.78969	
        -1.10242	        -1.20126	       -0.230195	         3.31018	
        -6.16949	         -2.5059	       -0.395338	        0.261861	
        0.266512	        0.496511	         2.79296	        0.741335	
        -1.89367	        -1.32555	         2.41836	       -0.332956	
        0.568982	       -0.566482	        0.179845	        0.417487	
         1.24373	        0.641393	        -0.45667	         3.05296	
        -1.19563	      -0.0469673	        -1.44306	       -0.185465	
        -1.68059	        -2.37878	         3.15758	       0.0832223	
        0.072944	        -4.80483	        -1.93546	        0.094888	
          0.6139	        0.587847	        -0.12865	        0.116186	
         2.44385	        0.103568	       -0.799767	       -0.437483	
         1.13908	          7.5558	         2.04664	        -2.41326	
        0.420801	        0.288432	        0.157547	         1.47847	
        0.375242	         8.70176	         2.34421	        0.107216	
        0.637964	        0.688348	        0.898126	        0.306085	
         1.00902	       -0.162833	       -0.101377	         806.816	
        0.266223	        -0.20187	       -0.277433	       -0.905607	
        0.669688	        0.468069	         23.5828	         2.15064	
       0.0644302	        0.446309	         145.069	         14.7305	
         5.74412	         2.99822	       -0.623731	         6.72748	
        -7.98036	        -3.66801	        -2.45018	        -0.36451	
       -0.202786	        0.475659	        0.644823	       -0.360443	
       -0.231445	         4.70538	        0.680129	       0.0114996	
        -1.45316	       -0.785046	         5.59949	        0.709209	
       -0.624114	          1.4869	         2.08177	       0.0917519	
         -2.5092	        -1.79021	         8.14919	       -0.526213	
       -0.986297	        -2.70039	       -0.103132	         3.88869	
         1.72451	        0.560114	        0.735993	        0.569512	
         1.76858	        0.727455	       0.0311792	        0.114514	
        0.505918	        -1.34636	       -0.116999	       -0.990762	
        0.640708	        -1.79703	         22.1823	         3.94156	
        -5.20642	        -2.82939	        -2.56241	        -1.06354	
         1.33461	         1.40917	        0.688455	       0.0269167	
         0.95534	        0.873022	         1.14691	      0.00851483	
       -0.989244	       -0.571199	       -0.213542	        -2.71394	
       -0.293023	         0.26841	         1.23643	         26.5451	
      -0.0583661	        0.923409	          -0.693	        0.173312	
      -0.0171273	        -1.13318	       0.0627264	       -0.862295	
         1.54573	         1.05461	        -1.11827	       -0.147601	
        0.328716	          0.1591	        0.639012	         2.55193	
        -0.11492	         20.2587	         5.27147	         1.51816	
         -12.197	        -3.73478	       -0.298971	        0.981992	
         4.36617	        -1.21516	        -7.80657	       0.0570462	
        -3.86741	        -1.66296	        -0.32678	         12.9592	
        0.538473	       -0.633765	         1.41246	         1.89923	
        -1.72638	       -0.743951	        0.415566	       -0.658866	
         8.94542	          5.1976	        -4.50576	       -0.223097	
        0.596586	       0.0105259	        0.283536	         1.02299	
       -0.203966	         3.43683	         1.08045	       -0.621008	
       -0.033373	        0.218896	        -1.41326	        0.469272	
        0.477107	        -1.09872	        0.152127	         1.68993	
        0.941696	       -0.725043	       -0.375644	       -0.602906	
       -0.212901	       -0.544758	        -3.01582	        -1.26603	
      -0.0381076	        -4.04824	        0.237994	        -45.3041	
         8.94513	         4.02953	        0.628745	         1.82437	
        0.187169	        0.458364	       0.0141935	         2.21628	
       -0.256995	        0.212993	          1.3431	         74.7045	
         5.40991	         2.44319	        0.129032	         42.3266	
         2.46551	         2.29393	         1.40712	         -2.2698	
         1.01047	       -0.724513	         6.42388	         32.9316	
      -0.0748451	       -0.143063	       0.0656011	         3.84424	
        0.150271	      -0.0120459	         0.42632	        -11.4437	
        -2.56498	        -12.9083	        -2.42332	        -0.15181	
        -12.2234	        -5.87628	         0.87094	       0.0665989	
       -0.356463	       -0.301626	         1.25736	         1.62097	
        0.761916	        0.888686	      -0.0213158	         1.80194	
        -1.08763	        0.263675	         -0.8653	         1.86727	
         27.1338	           13.63	        -6.55897	        -3.62791	
        -2.06328	        -0.36917	         2.46362	      -0.0248462	
        -2.48712	        -1.98047	       -0.740005	        0.222172	
         1.21472	        -4.29817	       -0.556553	        0.145773	
        0.641807	        0.425119	        0.581178	         37.2948	
         1.46073	        0.475138	        -4.14001	       -0.824272	
        0.525763	       -0.624987	       -0.300798	        -37.3943	
       0.0190721	        0.168378	       -0.635434	        0.995277	
       -0.212955	       -0.184225	        -1.85474	         3.19499	
        -1.75055	        -2.48463	        -6.77675	        -0.36989	
       -0.991925	         3.58651	        0.339592	        -2136.47	
        0.127156	       -0.231792	        0.402612	        0.503534	
        -1.07311	       -0.712131	       0.0700272	       -0.606832	
        0.321914	        -1.08503	        -2.37019	        -17.0315	
         1.25732	         1.26123	         3.28897	        0.192419	
         -8.5176	        -3.56694	        -1.05179	        -2.23987	
         2.20169	         1.40697	        0.344327	        -1.40411	
        -8.82247	        -4.86407	        -1.56743	        -0.33254	
        -1.90912	        -2.00095	        -1.74671	        0.677068	
      -0.0862583	        0.730703	         1.75365	       -0.224281	
       -0.545938	        0.779246	        -1.03473	         13.7407	
         -4.5322	       -0.960521	       -0.787573	       -0.716765	
       -0.882012	       -0.870615	       -0.110672	        0.284916	
        0.718434	        0.134482	         3.84517	        -2.50659	
         2.81542	         1.53966	       -0.477014	        -1.37577	
        -1.15607	       -0.232415	        -1.78817	         1.17167	
        0.309377	        -1.16307	       -0.996384	        -0.41776	
         1.12035	         1.13962	       -0.262008	        -2.10745	
      -0.0992483	       -0.156541	        0.401475	         3.90796	
       -0.182453	       -0.361273	        0.504425	        -50.7314	
         -3.8841	        -1.87607	         93.1465	         8.99583	
         1.00039	        0.401053	         1.11745	         1.12152	
        -13.8766	        -5.34079	         -2.5892	       -0.537328	
         2.21567	          1.4467	         0.53608	        0.712078	
        -36.0917	        -18.3957	        -3.56357	        -1.94243	
          3.1897	         1.67529	         2.65811	        -1.42786	
         5.63881	         1.34519	         1.46982	        0.299673	
         1.13971	         0.59447	       -0.695313	        -1.00924	
         5.20752	         3.29961	         0.66483	        0.789573	
        -1.92709	        -1.05386	       -0.285069	         0.61175	
        0.138963	        0.681226	         1.18446	        -4.53836	
        0.464317	         1.34406	        0.146541	        -1.44208	
         9.26762	          4.6222	         2.39936	        0.446762	
       -0.106694	       -0.556672	        0.260955	         4.55566	
        -0.97966	         1.26401	       -0.184425	        0.656569	
        0.394019	        0.348903	         3.08627	          1.0561	
         3.44832	         2.24707	        0.114706	        -1.94545	
        -12.2856	        -6.69309	         -2.6004	         0.11831	
         1.19689	        0.554221	         1.07897	        0.658523	
       -0.477023	         1.71538	         1.16256	        0.194086	
        -1.83279	       0.0614007	        -2.31131	        -1.15177	
        0.928498	       -0.188907	       -0.875451	         6.42855	
         1.22086	        0.327808	        -1.22108	        -1.58627	
         -2.3089	       -0.873209	         2.51876	         1.52964	
         2.18316	        0.346381	      -0.0350128	        -3.17478	
       -0.874886	       -0.221565	        -5.84859	        -2.95328	
         1.26652	          3.4675	         1.66812	         28.9946	
         1.77474	         1.36653	        0.754474	       -0.383156	
        0.950579	      -0.0771071	        0.270836	         17.6401	
        -1.36317	       -0.915882	        0.342989	        -1.21939	
        0.478986	        0.438605	         1.31885	        0.861918	
         1.55602	         3.01654	         1.07555	         109.877	
        -2.73058	        -1.25455	        0.776792	         1.44337	
        0.684117	       -0.980952	        -1.00156	         -2.3735	
        0.824379	       -0.289683	       0.0842209	        -4.71516	
        0.108518	        0.229986	       -0.460937	        -2.67985	
         1.26884	        0.699327	        0.308272	        0.742401	
       -0.947737	      -0.0420624	         3.00307	        0.930248	
       0.0846529	        0.461264	        -1.88127	       -0.412656	
         1.36123	        0.744918	       -0.336054	       -0.267614	
        0.887516	         13.4663	        -1.21112	         5.44637	
       -0.459069	        -5.59591	         3.23811	        0.783218	
         2.71995	        0.991639	       -0.194726	       -0.323386	
         1.33359	         1.13535	        -8.99029	        -2.55317	
        0.772072	        0.199968	        -2.70244	       -0.222785	
         0.47259	        0.487334	        -9.59161	        0.360358	
       -0.124038	         1.94162	       -0.335655	         14.9937	
        -24.3076	        -13.7383	        -2.38366	        -1.76641	
       0.0927109	      -0.0634046	         -1.2411	        0.554604	
      -0.0586258	        -1.26645	       -0.164831	         1.02783	
        -1.56742	        -2.21732	       -0.955934	       -0.225185	
       -0.337736	      -0.0305389	       -0.977307	        0.316946	
         1.10191	        -2.82792	         0.72009	         0.60699	
        -1.16624	       -0.145866	         2.50435	        0.497402	
         13.4521	         5.56797	       -0.403248	       -0.129573	
      -0.0162094	       0.0792121	       0.0677547	         2.55028	
        -1.03365	       -0.491981	         7.83238	        0.339251	
       -0.290732	        -4.17307	        0.103849	        0.130977	
        0.511236	       -0.343687	        0.509358	        -1.21343	
        0.442546	        0.602754	        -19.4087	          628.59	
        -1.13825	       -0.718083	       -0.108456	        -1.13029	
       -0.718817	         1.01248	         2.08175	        -2.24155	
        0.143215	        0.245504	       0.0142888	         1.50929	
        0.741166	       0.0498981	      -0.0840821	         -67.998	
       -0.496601	         1.28324	        -1.75129	      -0.0875691	
       -0.797322	        -13.6203	        -13.8798	         2.27192	
         -9.1092	         7.06663	         1.39983	        -1.09979	
        -1.43597	       -0.875621	        0.535383	        0.174213	
       -0.125307	        0.333568	       -0.566463	         1.14086	
        0.628639	        0.206241	         1.17786	       -0.790925	
        -2.69955	        -1.89863	         2.04815	        -3.22925	
        0.176522	        -2.60055	         3.24301	        -1.35544	
         2.30262	         846.105	         167.932	         16.3281	
        -1.77854	       -0.225718	         1.21242	        -0.45884	
         0.23205	      -0.0742452	        0.523531	        -6.12032	
        0.735051	         1.76853	         3.65665	        -4.44855	
         5.62363	         1.34914	        0.393356	          23.963	
      -0.0190151	        0.139575	         1.16404	        0.437218	
       -0.810542	       -0.378652	        -2.28484	        -0.73725	
          3.5295	        -2.78899	         1.29415	        -102.375	
        0.715982	       -0.384874	      -0.0647144	      0.00866672	
       -0.302351	        0.326528	         30.1421	         3.00645	
         1.08274	        0.151236	         -1.1249	         3.58827	
         6.20519	         2.32773	        0.258326	        0.392574	
        -0.31443	        -0.40246	        -1.89673	        -1.49207	
        -6.48403	        -3.00803	       -0.429274	        0.492912	
        -3.85376	        -2.43072	         -2.3445	        -5.16809	
         9.51798	         4.81317	          3.3172	        -5.83791	
       -0.111361	         -0.2468	        0.162434	       0.0633919	
         1.58589	         1.65216	       -0.140736	         1.03148	
        0.714299	         2.31508	         1.04163	         3.69552	
         0.33571	         0.37279	        -1.22677	       -0.763664	
       -0.805012	        0.186635	        -2.57066	       -0.360112	
        0.247423	       -0.182673	         1.82765	        -1.47941	
       -0.756552	       -0.802707	        0.336982	        -1.98304	
       -0.862061	       -0.549234	        -1.72227	       -0.356882	
       -0.630892	         1.02578	        0.279619	      -0.0302882	
         1.90142	        0.743415	       -0.282735	         3.41682	
       -0.904647	       -0.658322	       -0.838047	        0.287269	
       -0.172903	      -0.0560448	       0.0836774	        0.428644	
       -0.573549	        -2.56071	       -0.555731	        0.366839	
      -0.0881928	       -0.834167	       -0.690505	        0.149277	
          -1.856	       0.0586461	      -0.0860235	      -0.0509538	
         6.75281	         3.98878	        0.769934	          3.3178	
         5.26995	         2.52694	         2.70333	        -8.14211	
        -6.29335	        -3.71681	        -24.8707	        -2.59198	
         2.41743	         2.16016	         1.08404	         1.59704	
        -4.59667	         -2.9108	        -1.28147	       -0.988991	
        0.194154	        0.951805	       -0.456741	         1.31879	
        -1.64309	         29.5654	         5.98949	        0.733919	
        0.280462	         3.33475	         2.47982	         1.23178	
        -19.3208	        -15.0636	        -4.44844	        -2.62056	
         2.56129	         1.73283	       -0.755985	         1.96398	
        -2.41877	         -1.3961	       -0.961218	        0.315756	
       -0.393658	       -0.134886	       -0.157297	       -0.783749	
       -0.444393	      -0.0638876	        -1.90462	       -0.324348	
        0.530731	        0.435977	       -0.140865	        0.579634	
        0.656003	        0.676691	       -0.493601	        -36.9661	
       -0.694566	       -0.476629	       -0.063273	       0.0196427	
        0.700085	       -0.470345	         1.14303	        0.805141	
        0.292356	       -0.258494	        0.745633	         1.00431	
        0.342931	         5.58438	         1.90298	        -6.55933	
        0.486424	        0.137452	        0.372914	         -108.88	
        -1.83964	         10.8971	         1.79317	         1.31497	
         3.33649	         1.95472	         1.26418	         0.53314	
      -0.0998677	        0.387362	        -6.32973	        0.330044	
        -9.19582	         12.8691	         2.95588	        0.715004	
        -1.61432	        -1.23058	        -2.36907	        -1.26724	
        0.451021	         1.32904	       0.0589554	        -1.33974	
        0.482885	         1.97363	         70.1236	         7.51422	
        0.169588	        0.693109	       0.0397143	        -5.38768	
          1.2991	       0.0846836	       -0.852625	          1.1631	
         1.43596	        0.371907	        -2.56463	        -5.93095	
       -0.383975	        -1.25329	       -0.257746	         3.04686	
       -0.313192	        -1.22007	         1.70798	       -0.450522	
        -1.10102	       -0.463349	        0.269892	        -1.03962	
        -1.00014	        -2.04836	        -0.24204	         0.34594	
        -0.70123	        0.390478	        0.231436	        -1.13539	
       -0.181576	        0.419406	       -0.386933	       -0.236942	
        0.852685	         1.40323	         1.48711	       -0.101882	
         1.92558	        -1.98221	        -0.15587	          2.2186	
        -1.19207	       -0.630007	        -1.17837	        -1.10176	
      -0.0307006	       -0.431577	          11.137	         1.29681	
         1.96524	        0.542026	         147.711	         14.2323	
         8.43184	         4.05676	        -6.10985	        -2.45399	
        -3.49391	       -0.064431	        0.225064	        -3.07005	
        0.478447	         0.90038	         2.19282	         1.13079	
        0.870022	         -8.8034	        -3.19444	       -0.984148	
        0.308493	       -0.747722	       -0.227955	        -13.9136	
       -0.220676	         1.52238	        0.178337	         0.71806	
        0.768097	         -1.6407	       -0.748982	        -1.12951	
        -1.80325	        0.077145	         2.25608	         1.65104	
         4.03032	         6.24722	        0.113142	         60.0643	
        0.423124	       0.0159034	       -0.569179	         1.57559	
       -0.457259	        -1.95342	        0.398643	        0.952407	
        0.231144	         0.05846	        0.608275	        0.651821	
         1.11348	         1.51664	        -13.5267	        -1.09161	
        0.487241	         9.84735	         19.3485	         3.35528	
       -0.338055	       0.0360469	         1.54006	       -0.277456	
         1.50135	        0.950601	        -14.1207	       -0.135936	
