           unif1	           unif2	          unif10	         unif100	
        0.432069	        0.499129	        0.484955	        0.494221	
        0.208701	        0.374658	        0.359628	        0.478383	
        0.324608	        0.436612	        0.499733	        0.440982	
        0.394907	        0.435885	         0.53069	        0.521003	
        0.688259	        0.682915	        0.631953	        0.530638	
        0.722419	        0.712282	        0.550529	        0.504394	
        0.914483	        0.610938	        0.492187	        0.532356	
        0.831488	        0.581426	        0.370852	        0.503989	
        0.965494	        0.504383	        0.683722	        0.500989	
        0.715463	        0.545494	        0.416775	         0.47809	
        0.640331	        0.809856	        0.676594	        0.547771	
        0.125156	        0.490363	        0.545116	        0.517874	
        0.271127	        0.613921	        0.534303	        0.533878	
        0.164751	        0.480054	        0.324618	         0.48205	
        0.751952	         0.72511	        0.484961	        0.503993	
        0.565221	        0.683808	        0.537251	        0.481073	
        0.898957	        0.766132	        0.572282	        0.538114	
        0.145754	        0.321881	        0.581935	        0.513667	
        0.102071	        0.541784	        0.479489	        0.500939	
        0.887678	        0.778773	        0.646408	        0.502826	
        0.706258	        0.512912	        0.576546	         0.54551	
        0.808497	        0.742211	        0.634861	        0.525078	
        0.217131	        0.295519	        0.487806	        0.507629	
         0.61762	        0.418897	        0.477072	         0.42522	
        0.351824	        0.600522	         0.61477	        0.554566	
        0.636622	        0.680102	        0.579896	        0.512194	
       0.0445083	         0.23828	        0.490959	        0.530688	
        0.758295	         0.87707	        0.536849	        0.506534	
        0.462607	        0.469199	        0.623851	        0.529028	
        0.517339	         0.28195	        0.501774	        0.482412	
        0.618163	        0.774263	         0.60232	         0.51592	
       0.0410645	        0.490532	        0.471271	        0.473226	
        0.510175	        0.497948	        0.614001	        0.586847	
        0.955126	        0.877487	        0.730393	        0.557183	
        0.398112	        0.332573	        0.389637	        0.476151	
        0.159674	         0.51124	        0.517156	        0.486149	
        0.909307	        0.943186	        0.518795	        0.522535	
        0.941239	        0.593048	        0.513366	        0.563304	
        0.377011	          0.2863	        0.350634	         0.46059	
        0.521959	        0.460766	         0.46129	        0.501102	
        0.462332	        0.538172	         0.46267	        0.454709	
        0.354984	        0.578751	        0.597318	        0.543822	
       0.0319468	        0.218191	        0.364672	        0.517262	
        0.575913	        0.745625	         0.52545	        0.545864	
       0.0710062	        0.444891	        0.529117	        0.459945	
        0.413041	        0.630894	        0.555163	        0.504844	
        0.247139	         0.57486	        0.612414	        0.459019	
        0.250057	         0.22333	        0.469513	        0.467733	
        0.773222	        0.519058	        0.425266	        0.496714	
        0.473105	        0.659957	        0.423883	         0.43917	
        0.953582	        0.741625	        0.579615	        0.467613	
        0.566249	        0.750216	        0.550206	        0.511062	
        0.128714	        0.343898	         0.43307	        0.495854	
        0.591771	         0.70481	        0.544507	        0.573019	
        0.528033	        0.599642	        0.430939	        0.485268	
        0.144062	        0.159125	        0.463936	        0.488225	
        0.114146	        0.234655	        0.439543	        0.537154	
        0.569778	        0.523201	        0.421151	        0.451471	
        0.163631	        0.580783	        0.539963	        0.548879	
        0.758114	        0.809557	        0.539225	         0.55604	
        0.675128	        0.782606	        0.717339	        0.529231	
      0.00699936	         0.47658	         0.31842	        0.435788	
        0.258669	        0.592174	        0.670787	        0.511955	
      0.00339808	       0.0572796	        0.360006	        0.470329	
        0.446197	        0.707496	        0.595557	         0.50997	
        0.133078	        0.534359	        0.456713	        0.507028	
         0.25351	        0.513798	        0.497049	        0.470945	
        0.669704	        0.468362	        0.459069	        0.452742	
        0.758804	        0.877529	        0.575412	        0.578964	
        0.156674	        0.090618	        0.384858	        0.482234	
        0.756826	        0.444979	        0.481884	        0.506654	
        0.857183	        0.649027	        0.616215	        0.526019	
        0.624691	        0.736625	        0.406883	        0.496971	
        0.647381	        0.538089	         0.33201	        0.479919	
         0.81346	        0.748797	        0.487022	        0.522831	
        0.944643	        0.503826	         0.35435	         0.51783	
        0.964423	        0.793787	        0.594678	        0.519685	
         0.37136	        0.584299	        0.670228	        0.509868	
        0.943367	        0.570971	        0.484461	        0.491274	
       0.0451607	        0.427777	         0.50624	        0.521474	
        0.848626	        0.867012	         0.43282	        0.496791	
        0.167611	        0.308513	         0.44117	         0.49909	
        0.383965	        0.338722	        0.657121	        0.498076	
        0.876237	        0.772071	        0.613663	         0.53789	
        0.176794	        0.365827	        0.608393	        0.499189	
          0.2809	        0.412473	        0.381584	        0.522745	
        0.650431	        0.816754	        0.536727	        0.475121	
        0.391479	        0.317477	        0.539067	        0.532373	
        0.123312	        0.317633	         0.44197	        0.477638	
         0.24522	        0.260867	        0.470962	        0.489177	
       0.0371331	        0.246344	        0.572512	         0.48423	
         0.95625	        0.896064	        0.568897	        0.487425	
        0.264142	          0.2128	        0.564096	        0.499149	
        0.405038	        0.668275	        0.649978	        0.496063	
         0.55969	        0.648265	        0.581817	        0.532112	
        0.220884	        0.202491	        0.349722	        0.497595	
        0.835984	        0.524659	        0.526772	        0.501082	
        0.718622	        0.778648	        0.630816	        0.465714	
        0.715703	        0.853105	         0.52545	        0.489618	
        0.603046	        0.744777	        0.537042	        0.491785	
        0.691584	        0.759904	        0.522875	        0.498742	
        0.137586	        0.392852	        0.431976	        0.478479	
        0.551631	        0.649478	        0.492869	        0.449902	
        0.918081	        0.845925	          0.5969	        0.473083	
        0.663305	        0.762832	        0.685177	        0.555694	
        0.910163	        0.602628	         0.39362	        0.472154	
        0.185787	        0.121436	        0.484541	        0.511577	
        0.206358	        0.198281	         0.45859	        0.527042	
       0.0386338	        0.227403	        0.454355	        0.476146	
        0.204293	        0.239714	        0.419394	        0.511429	
       0.0690668	        0.384646	        0.744805	        0.513414	
        0.244681	        0.299479	        0.579955	        0.468809	
        0.336356	        0.302225	        0.479809	         0.48858	
        0.863449	         0.88236	        0.582329	        0.495467	
        0.875528	        0.723735	        0.525406	        0.488861	
         0.17089	        0.300884	         0.39399	        0.481271	
        0.544922	        0.486924	        0.430103	        0.505812	
         0.54759	        0.694922	        0.542875	        0.505275	
        0.607858	        0.371817	         0.43871	        0.487548	
        0.704313	        0.546589	        0.526388	        0.445433	
        0.282811	        0.239258	         0.46659	        0.519398	
        0.409209	        0.207644	        0.554188	         0.50883	
        0.975324	        0.742183	        0.475054	        0.526925	
        0.748348	        0.574346	        0.509577	        0.536626	
        0.146239	        0.210008	         0.34357	        0.479766	
        0.526935	          0.5524	        0.552949	        0.535151	
        0.645075	        0.800133	        0.589421	        0.483617	
        0.885169	        0.821792	        0.602138	        0.503444	
        0.847663	        0.509959	        0.553952	        0.515678	
       0.0646132	        0.216677	        0.413707	        0.484251	
         0.96632	        0.522103	        0.480799	        0.458342	
        0.117435	        0.495628	        0.416807	         0.47899	
        0.988382	         0.94681	         0.49758	        0.519104	
        0.321569	        0.404207	        0.522783	        0.474929	
        0.199624	        0.195686	        0.259235	        0.511304	
         0.91041	        0.812913	        0.660659	        0.476226	
         0.66299	        0.650105	        0.610392	        0.479832	
       0.0502932	        0.219422	        0.527276	        0.474772	
        0.222365	        0.427582	        0.480556	        0.531576	
        0.403785	        0.438557	        0.323543	        0.471943	
        0.119197	        0.173197	        0.500752	        0.477233	
        0.482968	        0.528626	        0.539874	        0.475771	
        0.792599	        0.500474	        0.380392	        0.502714	
        0.890539	        0.778862	        0.672921	        0.549659	
        0.793899	        0.611023	        0.482277	        0.507423	
        0.051113	        0.179055	         0.51665	        0.515153	
        0.496648	        0.601589	        0.604884	        0.519904	
        0.126681	        0.236188	        0.513578	         0.50417	
        0.959569	         0.93242	        0.402145	        0.469293	
          0.7074	        0.744501	        0.739472	        0.516292	
        0.834399	        0.476248	        0.556273	        0.467357	
        0.598015	         0.50447	        0.569182	        0.484573	
        0.531928	        0.371464	         0.51544	        0.502896	
        0.751009	        0.861084	        0.475299	        0.491786	
        0.957761	        0.873837	        0.482133	        0.428245	
        0.916885	        0.940615	        0.490476	        0.474391	
        0.242028	        0.472908	        0.468791	        0.492594	
       0.0844883	       0.0482896	        0.480579	        0.524374	
        0.412921	         0.47984	        0.565994	        0.496659	
        0.473063	        0.465002	        0.574499	         0.55448	
        0.138817	        0.205114	         0.59325	        0.483105	
        0.639041	        0.489107	        0.480927	         0.50685	
        0.980918	        0.688154	        0.546617	        0.529203	
        0.269791	        0.339343	        0.504261	        0.505287	
        0.381022	        0.246613	        0.473705	          0.4508	
        0.325754	        0.660841	        0.575916	        0.496258	
       0.0918865	        0.478785	         0.51937	        0.493874	
        0.520784	        0.586628	        0.433663	        0.469758	
         0.46271	        0.269934	        0.510477	        0.480614	
        0.113078	          0.3379	        0.369268	        0.538524	
        0.128615	         0.33715	        0.565678	        0.530636	
        0.580534	        0.332307	        0.424394	        0.517839	
        0.701799	        0.782752	        0.512295	        0.499953	
         0.78765	        0.483962	         0.46029	        0.536565	
        0.650658	        0.685853	        0.418961	        0.500025	
        0.673374	        0.565316	        0.497385	        0.500568	
        0.155493	        0.179678	        0.396423	        0.477897	
        0.499348	        0.348885	        0.388542	        0.478381	
        0.670996	        0.395464	        0.505098	        0.485579	
        0.752642	        0.381015	        0.529886	        0.519906	
        0.605222	        0.789661	        0.503053	        0.497357	
        0.476651	        0.402374	        0.417345	        0.503434	
         0.70662	        0.388358	        0.483207	        0.498774	
        0.767408	        0.845289	        0.680259	        0.504489	
        0.214091	        0.399555	        0.482416	        0.470203	
        0.260363	        0.569772	        0.570783	        0.458867	
        0.599735	        0.533919	         0.54328	        0.511356	
        0.279189	        0.411223	        0.557352	        0.487799	
        0.583743	        0.362873	        0.553743	         0.50471	
        0.659503	        0.364735	        0.382727	        0.506045	
        0.858511	        0.432868	        0.469397	        0.482878	
        0.424815	        0.559342	        0.502157	        0.531031	
         0.75022	        0.677174	        0.477918	        0.508967	
        0.380561	        0.499518	        0.535512	        0.528086	
        0.380232	        0.375396	        0.423141	        0.468254	
        0.865392	        0.782983	        0.480192	         0.44702	
       0.0291605	        0.390429	        0.487214	        0.474769	
        0.199794	        0.237896	        0.602242	        0.537313	
        0.373835	        0.398213	        0.507501	        0.452177	
         0.82737	        0.497012	        0.388442	         0.43384	
        0.262209	        0.276508	        0.476132	        0.479342	
        0.698245	        0.761486	        0.583053	        0.505882	
        0.665465	        0.719283	        0.496713	        0.529118	
        0.393948	        0.236802	        0.387038	        0.498261	
        0.985638	        0.646808	         0.52138	        0.466222	
        0.302531	        0.551673	        0.446625	        0.482588	
         0.51574	        0.749474	        0.615653	        0.487786	
        0.638168	        0.492738	        0.530498	        0.502586	
         0.23915	        0.526812	        0.454135	        0.494504	
        0.794272	        0.432036	        0.439075	        0.524536	
         0.86083	        0.814852	        0.670904	        0.539772	
        0.329393	        0.582096	         0.58501	        0.477194	
        0.401906	         0.65477	        0.685744	        0.524336	
        0.971501	        0.936907	        0.470096	        0.505769	
        0.364543	        0.212849	        0.415336	        0.529467	
        0.149733	        0.514841	        0.496795	        0.500217	
         0.67178	        0.630001	          0.5642	        0.556072	
        0.952171	        0.818547	        0.478738	        0.459173	
        0.782831	        0.404941	        0.403947	        0.496159	
         0.51513	        0.314035	        0.473263	        0.471476	
       0.0244094	        0.169778	        0.432291	        0.505338	
        0.169678	        0.307665	        0.347916	        0.487247	
        0.436315	        0.246128	        0.599093	        0.522908	
        0.127091	        0.187321	         0.43584	        0.487392	
        0.976141	        0.789205	        0.732127	        0.554101	
        0.671208	        0.510168	        0.488127	        0.487264	
        0.695501	        0.489828	        0.530528	        0.497631	
        0.736751	        0.827291	        0.514697	        0.535834	
        0.848592	        0.604572	        0.761436	        0.490363	
        0.421046	        0.648974	        0.538713	        0.483674	
        0.535738	        0.301702	        0.525846	        0.510889	
        0.765292	        0.490132	        0.526078	        0.534635	
        0.955198	        0.527796	        0.585016	         0.49176	
        0.243203	        0.616409	         0.41244	        0.513443	
        0.736935	        0.677204	         0.50964	        0.496818	
        0.407646	        0.440135	        0.578674	        0.496029	
      0.00837354	        0.361846	        0.534094	        0.440235	
        0.402707	        0.644508	        0.390379	        0.507589	
        0.102676	       0.0888671	        0.628682	        0.477103	
        0.694559	        0.459772	        0.503927	        0.463858	
        0.730234	        0.562375	        0.525083	        0.488924	
        0.995692	        0.762953	        0.494715	        0.515103	
         0.16434	       0.0876711	        0.392706	        0.495039	
        0.277854	         0.54974	        0.434948	        0.534879	
         0.13428	        0.380882	        0.378866	         0.49518	
        0.949223	         0.81423	         0.64391	        0.535458	
        0.821699	        0.739378	        0.517203	        0.503648	
       0.0423889	        0.350712	        0.439867	        0.484638	
        0.067999	        0.274805	        0.547744	        0.535587	
        0.958343	        0.630905	         0.62565	        0.506073	
        0.949541	        0.576192	        0.600526	        0.498207	
        0.174508	        0.409479	        0.648991	        0.458494	
        0.548574	        0.729375	        0.428686	        0.494004	
        0.826671	        0.830012	        0.587577	        0.495783	
        0.461047	        0.665044	        0.441352	        0.512987	
         0.20063	        0.419323	        0.533606	        0.486748	
        0.211202	        0.197548	        0.271341	         0.51011	
        0.926308	        0.604949	        0.504392	        0.489959	
       0.0478497	        0.508459	        0.476133	        0.451734	
        0.452171	        0.251417	        0.361285	         0.48825	
        0.191124	        0.284569	        0.534198	        0.505145	
        0.631939	        0.737802	        0.474399	        0.474419	
        0.792292	        0.468366	        0.655834	        0.502419	
        0.146706	        0.255677	        0.463077	        0.489162	
        0.189108	        0.483191	        0.502515	         0.49897	
        0.173499	        0.437705	         0.55196	        0.551526	
        0.141783	        0.497132	        0.446652	        0.543913	
       0.0637533	        0.272134	        0.428078	        0.473992	
        0.882638	        0.448243	        0.701488	        0.547404	
        0.233338	        0.437969	        0.538895	         0.48234	
        0.014223	       0.0270106	        0.284065	        0.483889	
        0.931847	        0.914733	        0.648157	        0.556886	
        0.641608	        0.573177	        0.605387	        0.503831	
        0.410595	        0.241882	        0.423243	        0.473807	
        0.827069	        0.856447	        0.580766	        0.495808	
        0.957647	        0.857416	        0.558544	        0.496346	
        0.432282	        0.427934	        0.389723	        0.511028	
        0.291662	        0.461002	        0.434677	        0.491603	
        0.364237	         0.32018	        0.427818	        0.504223	
        0.275354	        0.487122	        0.378679	        0.530666	
        0.434313	        0.712424	        0.674327	        0.498371	
        0.986847	        0.588593	        0.530361	        0.520401	
       0.0619426	       0.0746858	        0.369407	        0.481676	
        0.864127	        0.841296	        0.603171	        0.520962	
        0.184597	        0.392221	        0.479615	        0.450251	
        0.586357	        0.323763	        0.562474	        0.478329	
        0.547794	        0.699693	        0.703517	         0.53063	
        0.092589	        0.200873	        0.507486	        0.470784	
        0.773809	        0.575631	        0.629261	        0.511461	
        0.801561	        0.519521	        0.519402	        0.536751	
        0.241729	        0.332516	        0.585839	        0.477466	
         0.45399	        0.577332	        0.630668	         0.48492	
        0.876006	        0.770732	        0.686525	        0.456243	
        0.119521	       0.0620793	        0.368719	        0.487059	
        0.251262	        0.130858	        0.208385	        0.423599	
        0.235566	        0.159153	        0.422938	        0.494827	
         0.15141	       0.0777141	        0.359075	        0.414929	
        0.920454	        0.872401	        0.534429	        0.470945	
        0.489219	        0.511251	        0.597252	        0.525965	
        0.334816	        0.644938	        0.475566	        0.485461	
        0.134109	        0.119986	        0.442416	        0.534847	
        0.280998	        0.408465	        0.567885	        0.488879	
        0.325719	        0.438001	        0.529425	        0.564068	
        0.738681	        0.395219	        0.491474	        0.530489	
        0.250341	        0.434984	        0.332829	        0.493275	
        0.483843	        0.473607	        0.556866	        0.513937	
        0.667381	        0.738555	        0.503565	        0.485659	
        0.395182	        0.621004	        0.546124	        0.513627	
        0.603348	         0.31402	        0.508752	        0.486347	
        0.730881	         0.51935	        0.477317	        0.496286	
        0.239089	        0.286757	        0.505472	        0.514012	
        0.438301	        0.564457	        0.599464	        0.548127	
        0.945443	        0.725264	        0.680159	        0.529349	
        0.147939	        0.468388	        0.625225	        0.490823	
        0.224445	        0.310166	        0.470121	        0.466408	
        0.614552	        0.516974	        0.452088	          0.4903	
         0.51851	        0.344176	        0.407824	        0.484914	
       0.0912689	        0.154203	        0.351321	         0.46077	
       0.0912026	        0.520001	        0.437329	        0.529359	
         0.97358	        0.794589	        0.524816	        0.523985	
        0.706133	        0.564348	        0.411327	        0.494143	
       0.0173279	        0.338644	        0.419422	        0.499145	
        0.272428	        0.304721	        0.399461	        0.438539	
         0.62651	        0.713941	        0.544244	        0.499579	
        0.572928	        0.725292	          0.6729	        0.543262	
       0.0372032	        0.269517	        0.461847	        0.474678	
        0.871184	        0.536589	        0.513255	        0.481432	
        0.877085	        0.478761	        0.432406	        0.493641	
       0.0824898	       0.0727883	        0.504093	        0.520491	
        0.805993	         0.49989	          0.5357	        0.496982	
        0.278674	        0.374757	        0.553417	        0.472995	
       0.0554055	        0.523282	        0.452645	        0.474332	
        0.141149	        0.405949	         0.51794	         0.49345	
        0.937216	        0.613638	        0.596142	         0.51694	
        0.708805	         0.66179	        0.576846	        0.507838	
         0.72744	        0.622408	        0.313642	        0.496441	
        0.510972	         0.55118	        0.428648	        0.489617	
        0.806038	        0.773367	        0.482505	        0.522866	
        0.416005	        0.550518	         0.49024	        0.508655	
        0.941436	        0.857749	        0.567821	        0.451194	
        0.316188	         0.16831	        0.615564	        0.477631	
        0.816998	        0.593999	        0.527287	        0.562794	
        0.631212	        0.405624	        0.411611	        0.486029	
        0.162392	        0.243493	        0.479086	        0.505324	
        0.420425	        0.213722	        0.413564	        0.456086	
        0.147586	        0.496061	         0.59445	        0.491398	
        0.970587	        0.934177	        0.622528	         0.47901	
        0.426561	         0.41786	        0.629181	        0.527204	
        0.809429	        0.778463	        0.447305	        0.482961	
        0.105235	        0.436341	        0.561584	        0.500714	
        0.783726	        0.640016	        0.451319	        0.492504	
        0.939387	        0.776833	        0.664254	        0.492626	
        0.550667	        0.449003	        0.374785	        0.520892	
        0.800096	         0.56069	        0.390781	         0.49268	
        0.247641	        0.390621	        0.430202	        0.483843	
        0.293621	        0.280862	        0.567257	        0.467679	
        0.536579	        0.611101	        0.553089	        0.502773	
         0.36869	        0.466063	        0.377316	        0.475246	
        0.208133	        0.548008	        0.447439	        0.497906	
        0.181876	        0.446954	        0.522406	        0.501134	
        0.515091	        0.383566	        0.436377	        0.494028	
        0.794652	         0.76949	        0.496594	        0.530538	
         0.14364	        0.256953	        0.478829	        0.522612	
        0.933412	        0.824456	        0.491351	        0.464887	
           0.676	        0.622732	        0.557289	        0.521488	
       0.0541948	        0.214893	        0.442431	        0.482563	
       0.0942007	        0.207977	        0.434793	        0.442999	
        0.463292	        0.650048	        0.454266	        0.520808	
        0.945348	        0.517987	        0.565879	        0.557037	
        0.238588	        0.539965	         0.59929	        0.483748	
        0.969636	        0.696385	        0.597068	         0.50474	
        0.859413	        0.524893	        0.421581	        0.479435	
        0.136122	        0.385527	        0.386553	        0.513658	
        0.128206	        0.491596	         0.43427	        0.476033	
        0.929879	        0.873125	        0.733773	        0.552827	
        0.456772	        0.524305	        0.563318	        0.455285	
       0.0503342	        0.386804	        0.628715	        0.522676	
        0.848075	        0.717539	        0.729625	        0.576331	
         0.21391	        0.113198	        0.458076	        0.518018	
        0.997274	        0.838973	        0.534217	        0.471293	
        0.706537	        0.419283	        0.620035	        0.517893	
         0.44019	        0.553525	        0.482476	         0.46221	
        0.172939	        0.391231	         0.51226	        0.486059	
        0.517379	        0.589034	        0.426487	        0.518441	
        0.103335	       0.0628097	        0.435312	        0.502973	
        0.941132	        0.529344	        0.535946	        0.467223	
        0.723103	        0.523991	        0.588179	        0.519868	
        0.646107	        0.611916	        0.521656	        0.504712	
        0.692764	         0.77189	        0.525529	        0.514346	
        0.634092	        0.576313	        0.516806	        0.513128	
        0.951546	        0.781947	        0.502642	        0.483864	
        0.764779	          0.5967	         0.53368	        0.469948	
        0.240317	        0.382826	        0.711164	        0.518598	
         0.11279	        0.555193	        0.462023	        0.516478	
        0.259562	        0.446415	        0.492159	        0.507211	
        0.241022	        0.247959	        0.363279	        0.511294	
        0.547547	        0.699061	        0.435392	        0.479806	
        0.492731	          0.7421	        0.524579	        0.478901	
        0.873553	         0.74867	        0.529102	        0.507345	
        0.997954	        0.568131	        0.575837	        0.489961	
      0.00901453	       0.0162527	        0.464266	        0.471598	
        0.155956	        0.496066	        0.543216	        0.544408	
        0.558596	        0.720146	        0.538023	        0.509203	
        0.841298	           0.738	        0.460867	        0.527822	
        0.911986	        0.881993	        0.604058	        0.557321	
        0.722984	        0.452213	        0.408059	        0.505126	
        0.284039	        0.349305	        0.447588	        0.464902	
       0.0997342	         0.36986	        0.449818	        0.446712	
         0.35257	        0.429299	        0.555933	        0.480201	
        0.195805	         0.48724	        0.602444	        0.511904	
        0.862882	        0.715834	        0.685122	        0.523123	
        0.625983	          0.5585	        0.512167	        0.430453	
        0.567629	        0.397006	        0.564289	        0.547709	
         0.37519	        0.418251	         0.38013	        0.502641	
        0.257909	        0.184975	        0.335683	        0.450605	
        0.477602	        0.643709	        0.599622	         0.49699	
        0.143167	        0.416959	        0.500212	        0.538528	
        0.472326	        0.732492	        0.556785	        0.494452	
         0.45228	        0.616291	        0.468004	        0.537203	
        0.598637	        0.438288	        0.578635	        0.554219	
       0.0760898	        0.114098	        0.462271	        0.488164	
         0.33823	        0.196111	        0.347118	        0.502775	
        0.249114	        0.288024	        0.291809	        0.501947	
        0.538386	        0.412413	        0.427092	        0.508122	
     0.000198244	        0.181426	        0.223701	        0.455686	
        0.734967	        0.827601	        0.537309	         0.53916	
        0.915806	        0.870218	         0.56442	        0.555225	
        0.185382	        0.534832	        0.648289	        0.516786	
        0.345642	        0.351757	        0.501964	        0.528564	
         0.66231	        0.600498	        0.500741	        0.469214	
        0.640337	        0.400408	        0.413017	        0.500112	
        0.208126	        0.261251	        0.481472	        0.491283	
        0.934172	        0.929794	        0.611735	        0.457874	
        0.805093	        0.795675	        0.579015	        0.513419	
         0.82856	        0.522238	        0.479397	        0.506197	
        0.455294	        0.668964	        0.402036	        0.467766	
       0.0145967	        0.453232	        0.467097	        0.529006	
        0.834492	        0.873039	        0.676628	        0.458198	
         0.44674	        0.530849	        0.517838	        0.488163	
       0.0845908	        0.134304	        0.475787	        0.529599	
          0.3517	        0.645517	         0.64855	        0.483752	
        0.516271	        0.573608	        0.554601	        0.525604	
       0.0998932	        0.414076	        0.468314	         0.48846	
        0.299657	        0.436972	        0.561759	        0.489859	
        0.379209	        0.474908	         0.51451	        0.462436	
        0.567597	        0.475146	        0.534966	        0.551807	
        0.124638	       0.0638669	        0.365452	        0.542292	
        0.948568	        0.485169	        0.479266	        0.480703	
         0.13854	        0.557248	        0.628167	        0.487488	
        0.959221	        0.968303	        0.605025	        0.542526	
        0.550129	        0.730193	        0.600438	        0.451089	
       0.0764543	        0.251382	        0.430862	         0.48549	
        0.619212	        0.390252	        0.545498	        0.484183	
        0.161125	         0.43734	        0.579336	         0.47461	
        0.820737	        0.766113	        0.594716	        0.458588	
       0.0612386	        0.285588	        0.398639	        0.452061	
        0.906818	        0.885327	        0.669388	        0.535507	
        0.737532	        0.443054	        0.461672	        0.465151	
        0.251674	        0.527224	         0.53038	        0.496453	
        0.958958	         0.65669	        0.532913	        0.532534	
        0.286988	        0.613257	        0.562158	         0.53555	
       0.0533949	        0.319775	        0.452868	        0.492038	
        0.469828	        0.295144	        0.566309	        0.552501	
        0.938619	        0.721658	        0.587339	        0.528563	
       0.0491968	         0.19031	        0.412428	        0.532142	
        0.782063	        0.498811	         0.45919	        0.503368	
        0.836348	        0.740087	        0.598471	        0.526325	
        0.522148	        0.623709	        0.611421	        0.525154	
        0.426773	        0.233137	         0.50366	        0.471547	
        0.807157	        0.524266	        0.336384	         0.49936	
        0.908611	        0.763077	        0.638582	        0.510459	
        0.120216	        0.295931	        0.410312	        0.555552	
        0.986873	        0.579587	        0.506337	        0.456006	
        0.176236	        0.381826	         0.50489	         0.49243	
        0.324308	        0.198622	        0.322034	        0.429957	
        0.958143	        0.946138	        0.473726	        0.470688	
        0.278166	        0.627485	         0.43274	        0.513212	
        0.456469	         0.44615	        0.421247	        0.563202	
        0.620557	        0.542329	        0.442409	        0.492885	
         0.83772	        0.504911	        0.643299	        0.516622	
        0.929973	        0.647269	        0.615551	        0.473041	
        0.411231	        0.378486	        0.499882	        0.517946	
       0.0709197	        0.417161	        0.468096	        0.456032	
        0.731738	        0.845363	        0.544396	        0.490945	
        0.293638	        0.583919	        0.605594	        0.492865	
        0.890678	        0.764891	        0.640176	        0.503093	
        0.861535	        0.822876	        0.642628	         0.50508	
        0.440728	         0.27511	        0.599133	        0.544198	
        0.588008	         0.32917	        0.480487	        0.493863	
        0.519377	        0.549932	        0.598924	        0.463133	
        0.156496	        0.335435	        0.514039	        0.461435	
        0.469574	        0.434432	        0.538441	        0.476199	
        0.162592	        0.210708	        0.408778	        0.476043	
        0.761902	        0.545341	        0.512344	         0.49856	
        0.738131	        0.440289	        0.383439	        0.467248	
        0.950175	        0.916994	        0.449764	        0.472076	
         0.57472	        0.348852	        0.461297	        0.472137	
        0.625854	        0.413364	        0.350255	        0.451304	
        0.959773	        0.792733	        0.606262	        0.558292	
        0.421364	        0.299574	        0.472082	        0.462586	
        0.684932	        0.754703	        0.584561	        0.476736	
        0.275446	        0.257154	        0.394614	        0.487861	
        0.320408	        0.191014	        0.612347	        0.447179	
        0.186286	        0.494844	        0.451402	        0.522792	
         0.74579	        0.612325	        0.475489	        0.517373	
        0.613088	        0.793725	        0.573484	        0.488394	
        0.759581	        0.808254	        0.517908	        0.506753	
        0.939048	        0.627522	        0.498733	        0.498524	
        0.675001	        0.470324	        0.591617	        0.522944	
        0.158122	        0.317884	        0.328818	        0.467468	
       0.0680908	        0.236165	        0.562071	        0.538878	
        0.556594	        0.711701	        0.481323	        0.508823	
        0.389497	        0.278165	        0.409312	        0.489669	
        0.809043	        0.848748	        0.612896	        0.534595	
     0.000112351	        0.219102	        0.585225	        0.454484	
       0.0896661	        0.539383	         0.49029	        0.483212	
        0.602105	        0.396217	        0.460783	        0.517474	
        0.097534	        0.325834	        0.435529	        0.506978	
        0.733929	        0.767351	         0.54202	        0.487693	
        0.790673	        0.672258	        0.558585	        0.495337	
       0.0595964	        0.286423	         0.43939	        0.465574	
        0.889895	        0.612161	        0.545338	        0.480994	
        0.333773	        0.393403	        0.668165	        0.524898	
        0.750141	        0.586642	        0.578698	        0.510181	
        0.386769	        0.296617	         0.40606	        0.464255	
      0.00586436	        0.271787	        0.627829	        0.512167	
        0.480271	        0.367825	        0.350797	        0.557267	
        0.671963	        0.712712	        0.647039	         0.53335	
        0.896274	        0.873857	        0.545269	        0.473364	
        0.529377	        0.304141	        0.526151	         0.51638	
        0.721555	        0.589505	        0.534328	        0.464611	
        0.327102	        0.222381	        0.330261	        0.471284	
        0.672235	        0.612315	        0.538857	        0.533392	
        0.584821	         0.70429	        0.604115	        0.519447	
        0.204627	        0.449505	        0.568373	          0.5259	
        0.143202	        0.375297	         0.62771	        0.465841	
        0.525236	        0.534652	        0.625177	        0.492701	
        0.731384	        0.624873	        0.623398	        0.521207	
        0.724439	        0.573288	        0.506373	        0.446669	
        0.602315	        0.480666	        0.545004	        0.551442	
        0.978617	        0.541531	        0.408932	        0.448519	
        0.853892	        0.571197	        0.427031	        0.488046	
       0.0172824	        0.281202	        0.421398	        0.529658	
       0.0506665	       0.0563385	         0.37881	        0.495525	
       0.0565735	        0.504945	        0.446412	        0.467745	
        0.249213	        0.276428	        0.419939	        0.439977	
        0.660306	        0.334079	        0.341533	        0.509586	
        0.124157	       0.0795044	        0.255881	        0.501886	
        0.422506	        0.333888	        0.358325	        0.457923	
        0.552138	        0.770758	        0.306179	        0.431759	
         0.44878	        0.445616	         0.53735	        0.516866	
        0.243584	        0.370397	        0.415268	        0.451689	
        0.324228	        0.656087	        0.568448	        0.504459	
       0.0241167	       0.0498983	        0.354711	         0.52011	
        0.529392	        0.655709	        0.527898	        0.483268	
       0.0480715	        0.207678	        0.347504	        0.489551	
